Time,Temperature(℃),Humidity(%RH)
2022-05-08 04:24:00,10.84,63.04
2022-05-08 04:23:00,10.83,63.02
2022-05-08 04:22:00,10.82,62.99
2022-05-08 04:21:00,10.81,62.96
2022-05-08 04:20:00,10.80,62.93
2022-05-08 04:19:00,10.80,62.91
2022-05-08 04:18:00,10.80,62.89
2022-05-08 04:17:00,10.81,62.88
2022-05-08 04:16:00,10.82,62.87
2022-05-08 04:15:00,10.83,62.86
2022-05-08 04:14:00,10.84,62.85
2022-05-08 04:13:00,10.85,62.84
2022-05-08 04:12:00,10.86,62.83
2022-05-08 04:11:00,10.87,62.82
2022-05-08 04:10:00,10.88,62.81
2022-05-08 04:09:00,10.88,62.80
2022-05-08 04:08:00,10.80,62.81
2022-05-08 04:07:00,10.81,62.83
2022-05-08 04:06:00,10.82,62.85
2022-05-08 04:05:00,10.83,62.87
2022-05-08 04:04:00,10.84,62.89
2022-05-08 04:03:00,10.85,62.91
2022-05-08 04:02:00,10.86,62.93
2022-05-08 04:01:00,10.87,62.95
2022-05-08 04:00:00,10.88,62.97
2022-05-08 03:59:00,10.88,62.99
2022-05-08 03:58:00,10.89,62.99
2022-05-08 03:57:00,10.88,62.96
2022-05-08 03:56:00,10.87,62.94
2022-05-08 03:55:00,10.86,62.92
2022-05-08 03:54:00,10.85,62.90
2022-05-08 03:53:00,10.84,62.88
2022-05-08 03:52:00,10.83,62.86
2022-05-08 03:51:00,10.82,62.84
2022-05-08 03:50:00,10.81,62.82
2022-05-08 03:49:00,10.81,62.80
2022-05-08 03:48:00,10.80,62.83
2022-05-08 03:47:00,10.81,62.80
2022-05-08 03:46:00,10.82,62.78
2022-05-08 03:45:00,10.83,62.76
2022-05-08 03:44:00,10.84,62.73
2022-05-08 03:43:00,10.85,62.71
2022-05-08 03:42:00,10.86,62.69
2022-05-08 03:41:00,10.87,62.66
2022-05-08 03:40:00,10.88,62.64
2022-05-08 03:39:00,10.88,62.62
2022-05-08 03:38:00,10.80,62.69
2022-05-08 03:37:00,10.81,62.68
2022-05-08 03:36:00,10.82,62.67
2022-05-08 03:35:00,10.83,62.66
2022-05-08 03:34:00,10.84,62.65
2022-05-08 03:33:00,10.84,62.64
2022-05-08 03:32:00,10.85,62.63
2022-05-08 03:31:00,10.86,62.62
2022-05-08 03:30:00,10.87,62.61
2022-05-08 03:29:00,10.87,62.60
2022-05-08 03:28:00,10.89,62.68
2022-05-08 03:27:00,10.88,62.67
2022-05-08 03:26:00,10.87,62.66
2022-05-08 03:25:00,10.86,62.65
2022-05-08 03:24:00,10.85,62.64
2022-05-08 03:23:00,10.85,62.63
2022-05-08 03:22:00,10.84,62.62
2022-05-08 03:21:00,10.83,62.61
2022-05-08 03:20:00,10.82,62.60
2022-05-08 03:19:00,10.82,62.60
2022-05-08 03:18:00,10.80,62.69
2022-05-08 03:17:00,10.81,62.68
2022-05-08 03:16:00,10.82,62.67
2022-05-08 03:15:00,10.83,62.66
2022-05-08 03:14:00,10.84,62.65
2022-05-08 03:13:00,10.85,62.64
2022-05-08 03:12:00,10.86,62.63
2022-05-08 03:11:00,10.87,62.62
2022-05-08 03:10:00,10.88,62.61
2022-05-08 03:09:00,10.88,62.60
2022-05-08 03:08:00,10.88,62.67
2022-05-08 03:07:00,10.87,62.65
2022-05-08 03:06:00,10.86,62.63
2022-05-08 03:05:00,10.85,62.61
2022-05-08 03:04:00,10.84,62.59
2022-05-08 03:03:00,10.83,62.58
2022-05-08 03:02:00,10.82,62.56
2022-05-08 03:01:00,10.81,62.54
2022-05-08 03:00:00,10.80,62.52
2022-05-08 02:59:00,10.80,62.51
2022-05-08 02:58:00,10.87,62.58
2022-05-08 02:57:00,10.86,62.57
2022-05-08 02:56:00,10.85,62.56
2022-05-08 02:55:00,10.85,62.55
2022-05-08 02:54:00,10.84,62.54
2022-05-08 02:53:00,10.83,62.54
2022-05-08 02:52:00,10.83,62.53
2022-05-08 02:51:00,10.82,62.52
2022-05-08 02:50:00,10.81,62.51
2022-05-08 02:49:00,10.81,62.51
2022-05-08 02:48:00,10.80,62.50
2022-05-08 02:47:00,10.81,62.51
2022-05-08 02:46:00,10.82,62.52
2022-05-08 02:45:00,10.83,62.53
2022-05-08 02:44:00,10.84,62.54
2022-05-08 02:43:00,10.84,62.55
2022-05-08 02:42:00,10.85,62.56
2022-05-08 02:41:00,10.86,62.57
2022-05-08 02:40:00,10.87,62.58
2022-05-08 02:39:00,10.87,62.59
2022-05-08 02:38:00,10.88,62.58
2022-05-08 02:37:00,10.87,62.56
2022-05-08 02:36:00,10.87,62.54
2022-05-08 02:35:00,10.86,62.52
2022-05-08 02:34:00,10.86,62.50
2022-05-08 02:33:00,10.85,62.48
2022-05-08 02:32:00,10.85,62.46
2022-05-08 02:31:00,10.84,62.44
2022-05-08 02:30:00,10.84,62.42
2022-05-08 02:29:00,10.84,62.40
2022-05-08 02:28:00,10.88,62.45
2022-05-08 02:27:00,10.87,62.44
2022-05-08 02:26:00,10.86,62.44
2022-05-08 02:25:00,10.85,62.43
2022-05-08 02:24:00,10.84,62.43
2022-05-08 02:23:00,10.83,62.42
2022-05-08 02:22:00,10.82,62.42
2022-05-08 02:21:00,10.81,62.41
2022-05-08 02:20:00,10.80,62.41
2022-05-08 02:19:00,10.80,62.41
2022-05-08 02:18:00,10.82,62.48
2022-05-08 02:17:00,10.84,62.44
2022-05-08 02:16:00,10.86,62.41
2022-05-08 02:15:00,10.88,62.38
2022-05-08 02:14:00,10.90,62.35
2022-05-08 02:13:00,10.91,62.32
2022-05-08 02:12:00,10.93,62.29
2022-05-08 02:11:00,10.95,62.26
2022-05-08 02:10:00,10.97,62.23
2022-05-08 02:09:00,10.98,62.20
2022-05-08 02:08:00,10.92,62.20
2022-05-08 02:07:00,10.93,62.21
2022-05-08 02:06:00,10.94,62.22
2022-05-08 02:05:00,10.94,62.23
2022-05-08 02:04:00,10.95,62.24
2022-05-08 02:03:00,10.96,62.25
2022-05-08 02:02:00,10.96,62.26
2022-05-08 02:01:00,10.97,62.27
2022-05-08 02:00:00,10.98,62.28
2022-05-08 01:59:00,10.98,62.28
2022-05-08 01:58:00,10.91,62.27
2022-05-08 01:57:00,10.92,62.24
2022-05-08 01:56:00,10.93,62.22
2022-05-08 01:55:00,10.94,62.19
2022-05-08 01:54:00,10.95,62.17
2022-05-08 01:53:00,10.95,62.14
2022-05-08 01:52:00,10.96,62.12
2022-05-08 01:51:00,10.97,62.09
2022-05-08 01:50:00,10.98,62.07
2022-05-08 01:49:00,10.98,62.05
2022-05-08 01:48:00,10.92,62.03
2022-05-08 01:47:00,10.94,62.04
2022-05-08 01:46:00,10.96,62.05
2022-05-08 01:45:00,10.97,62.05
2022-05-08 01:44:00,10.99,62.06
2022-05-08 01:43:00,11.01,62.07
2022-05-08 01:42:00,11.02,62.07
2022-05-08 01:41:00,11.04,62.08
2022-05-08 01:40:00,11.06,62.09
2022-05-08 01:39:00,11.07,62.09
2022-05-08 01:38:00,11.01,62.08
2022-05-08 01:37:00,11.02,62.06
2022-05-08 01:36:00,11.03,62.04
2022-05-08 01:35:00,11.03,62.02
2022-05-08 01:34:00,11.04,62.00
2022-05-08 01:33:00,11.05,61.98
2022-05-08 01:32:00,11.05,61.96
2022-05-08 01:31:00,11.06,61.94
2022-05-08 01:30:00,11.07,61.92
2022-05-08 01:29:00,11.07,61.91
2022-05-08 01:28:00,11.00,61.90
2022-05-08 01:27:00,11.01,61.91
2022-05-08 01:26:00,11.02,61.92
2022-05-08 01:25:00,11.03,61.93
2022-05-08 01:24:00,11.04,61.94
2022-05-08 01:23:00,11.05,61.95
2022-05-08 01:22:00,11.06,61.96
2022-05-08 01:21:00,11.07,61.97
2022-05-08 01:20:00,11.08,61.98
2022-05-08 01:19:00,11.08,61.98
2022-05-08 01:18:00,11.07,61.90
2022-05-08 01:17:00,11.09,61.88
2022-05-08 01:16:00,11.10,61.87
2022-05-08 01:15:00,11.11,61.86
2022-05-08 01:14:00,11.12,61.85
2022-05-08 01:13:00,11.13,61.84
2022-05-08 01:12:00,11.14,61.83
2022-05-08 01:11:00,11.15,61.82
2022-05-08 01:10:00,11.16,61.81
2022-05-08 01:09:00,11.17,61.80
2022-05-08 01:08:00,11.20,61.80
2022-05-08 01:07:00,11.22,61.81
2022-05-08 01:06:00,11.24,61.82
2022-05-08 01:05:00,11.26,61.82
2022-05-08 01:04:00,11.28,61.83
2022-05-08 01:03:00,11.30,61.84
2022-05-08 01:02:00,11.32,61.84
2022-05-08 01:01:00,11.34,61.85
2022-05-08 01:00:00,11.36,61.86
2022-05-08 00:59:00,11.37,61.86
2022-05-08 00:58:00,11.30,61.89
2022-05-08 00:57:00,11.31,61.87
2022-05-08 00:56:00,11.32,61.85
2022-05-08 00:55:00,11.33,61.83
2022-05-08 00:54:00,11.34,61.81
2022-05-08 00:53:00,11.35,61.79
2022-05-08 00:52:00,11.36,61.77
2022-05-08 00:51:00,11.37,61.75
2022-05-08 00:50:00,11.38,61.73
2022-05-08 00:49:00,11.38,61.71
2022-05-08 00:48:00,11.38,61.79
2022-05-08 00:47:00,11.37,61.78
2022-05-08 00:46:00,11.36,61.77
2022-05-08 00:45:00,11.35,61.76
2022-05-08 00:44:00,11.34,61.75
2022-05-08 00:43:00,11.33,61.74
2022-05-08 00:42:00,11.32,61.73
2022-05-08 00:41:00,11.31,61.72
2022-05-08 00:40:00,11.30,61.71
2022-05-08 00:39:00,11.30,61.70
2022-05-08 00:38:00,11.33,61.79
2022-05-08 00:37:00,11.34,61.78
2022-05-08 00:36:00,11.35,61.77
2022-05-08 00:35:00,11.35,61.76
2022-05-08 00:34:00,11.36,61.75
2022-05-08 00:33:00,11.36,61.74
2022-05-08 00:32:00,11.37,61.73
2022-05-08 00:31:00,11.37,61.72
2022-05-08 00:30:00,11.38,61.71
2022-05-08 00:29:00,11.38,61.70
2022-05-08 00:28:00,11.33,61.79
2022-05-08 00:27:00,11.35,61.78
2022-05-08 00:26:00,11.37,61.77
2022-05-08 00:25:00,11.38,61.76
2022-05-08 00:24:00,11.40,61.75
2022-05-08 00:23:00,11.42,61.74
2022-05-08 00:22:00,11.43,61.73
2022-05-08 00:21:00,11.45,61.72
2022-05-08 00:20:00,11.47,61.71
2022-05-08 00:19:00,11.48,61.70
2022-05-08 00:18:00,11.45,61.70
2022-05-08 00:17:00,11.47,61.71
2022-05-08 00:16:00,11.48,61.72
2022-05-08 00:15:00,11.50,61.73
2022-05-08 00:14:00,11.51,61.74
2022-05-08 00:13:00,11.53,61.75
2022-05-08 00:12:00,11.54,61.76
2022-05-08 00:11:00,11.56,61.77
2022-05-08 00:10:00,11.57,61.78
2022-05-08 00:09:00,11.58,61.79
2022-05-08 00:08:00,11.52,61.72
2022-05-08 00:07:00,11.53,61.73
2022-05-08 00:06:00,11.54,61.74
2022-05-08 00:05:00,11.55,61.75
2022-05-08 00:04:00,11.56,61.76
2022-05-08 00:03:00,11.56,61.76
2022-05-08 00:02:00,11.57,61.77
2022-05-08 00:01:00,11.58,61.78
2022-05-08 00:00:00,11.59,61.79
2022-05-07 23:59:00,11.59,61.79
2022-05-07 23:58:00,11.58,61.76
2022-05-07 23:57:00,11.61,61.73
2022-05-07 23:56:00,11.63,61.70
2022-05-07 23:55:00,11.65,61.67
2022-05-07 23:54:00,11.67,61.64
2022-05-07 23:53:00,11.69,61.61
2022-05-07 23:52:00,11.71,61.58
2022-05-07 23:51:00,11.73,61.55
2022-05-07 23:50:00,11.75,61.52
2022-05-07 23:49:00,11.77,61.50
2022-05-07 23:48:00,11.70,61.41
2022-05-07 23:47:00,11.73,61.43
2022-05-07 23:46:00,11.75,61.44
2022-05-07 23:45:00,11.77,61.46
2022-05-07 23:44:00,11.79,61.47
2022-05-07 23:43:00,11.81,61.49
2022-05-07 23:42:00,11.83,61.50
2022-05-07 23:41:00,11.85,61.52
2022-05-07 23:40:00,11.87,61.53
2022-05-07 23:39:00,11.89,61.54
2022-05-07 23:38:00,11.83,61.49
2022-05-07 23:37:00,11.85,61.47
2022-05-07 23:36:00,11.87,61.45
2022-05-07 23:35:00,11.89,61.43
2022-05-07 23:34:00,11.91,61.41
2022-05-07 23:33:00,11.92,61.39
2022-05-07 23:32:00,11.94,61.37
2022-05-07 23:31:00,11.96,61.35
2022-05-07 23:30:00,11.98,61.33
2022-05-07 23:29:00,11.99,61.31
2022-05-07 23:28:00,11.95,61.36
2022-05-07 23:27:00,11.97,61.33
2022-05-07 23:26:00,11.98,61.30
2022-05-07 23:25:00,11.99,61.28
2022-05-07 23:24:00,12.01,61.25
2022-05-07 23:23:00,12.02,61.22
2022-05-07 23:22:00,12.03,61.20
2022-05-07 23:21:00,12.05,61.17
2022-05-07 23:20:00,12.06,61.14
2022-05-07 23:19:00,12.07,61.12
2022-05-07 23:18:00,12.02,61.17
2022-05-07 23:17:00,12.04,61.13
2022-05-07 23:16:00,12.06,61.09
2022-05-07 23:15:00,12.07,61.06
2022-05-07 23:14:00,12.09,61.02
2022-05-07 23:13:00,12.11,60.99
2022-05-07 23:12:00,12.12,60.95
2022-05-07 23:11:00,12.14,60.92
2022-05-07 23:10:00,12.16,60.88
2022-05-07 23:09:00,12.17,60.85
2022-05-07 23:08:00,12.17,60.87
2022-05-07 23:07:00,12.19,60.86
2022-05-07 23:06:00,12.20,60.85
2022-05-07 23:05:00,12.21,60.84
2022-05-07 23:04:00,12.22,60.83
2022-05-07 23:03:00,12.24,60.83
2022-05-07 23:02:00,12.25,60.82
2022-05-07 23:01:00,12.26,60.81
2022-05-07 23:00:00,12.27,60.80
2022-05-07 22:59:00,12.28,60.80
2022-05-07 22:58:00,12.20,60.89
2022-05-07 22:57:00,12.23,60.88
2022-05-07 22:56:00,12.25,60.87
2022-05-07 22:55:00,12.27,60.86
2022-05-07 22:54:00,12.29,60.85
2022-05-07 22:53:00,12.31,60.84
2022-05-07 22:52:00,12.33,60.83
2022-05-07 22:51:00,12.35,60.82
2022-05-07 22:50:00,12.37,60.81
2022-05-07 22:49:00,12.39,60.80
2022-05-07 22:48:00,12.33,60.70
2022-05-07 22:47:00,12.35,60.71
2022-05-07 22:46:00,12.37,60.72
2022-05-07 22:45:00,12.38,60.73
2022-05-07 22:44:00,12.40,60.74
2022-05-07 22:43:00,12.42,60.75
2022-05-07 22:42:00,12.43,60.76
2022-05-07 22:41:00,12.45,60.77
2022-05-07 22:40:00,12.47,60.78
2022-05-07 22:39:00,12.48,60.78
2022-05-07 22:38:00,12.45,60.69
2022-05-07 22:37:00,12.48,60.68
2022-05-07 22:36:00,12.51,60.67
2022-05-07 22:35:00,12.53,60.66
2022-05-07 22:34:00,12.56,60.65
2022-05-07 22:33:00,12.59,60.64
2022-05-07 22:32:00,12.61,60.63
2022-05-07 22:31:00,12.64,60.62
2022-05-07 22:30:00,12.67,60.61
2022-05-07 22:29:00,12.69,60.60
2022-05-07 22:28:00,12.61,60.66
2022-05-07 22:27:00,12.63,60.64
2022-05-07 22:26:00,12.65,60.62
2022-05-07 22:25:00,12.67,60.60
2022-05-07 22:24:00,12.69,60.58
2022-05-07 22:23:00,12.71,60.57
2022-05-07 22:22:00,12.73,60.55
2022-05-07 22:21:00,12.75,60.53
2022-05-07 22:20:00,12.77,60.51
2022-05-07 22:19:00,12.79,60.50
2022-05-07 22:18:00,12.89,60.59
2022-05-07 22:17:00,12.88,60.58
2022-05-07 22:16:00,12.87,60.57
2022-05-07 22:15:00,12.87,60.56
2022-05-07 22:14:00,12.86,60.55
2022-05-07 22:13:00,12.85,60.54
2022-05-07 22:12:00,12.85,60.53
2022-05-07 22:11:00,12.84,60.52
2022-05-07 22:10:00,12.83,60.51
2022-05-07 22:09:00,12.83,60.50
2022-05-07 22:08:00,12.84,60.57
2022-05-07 22:07:00,12.87,60.53
2022-05-07 22:06:00,12.90,60.49
2022-05-07 22:05:00,12.92,60.45
2022-05-07 22:04:00,12.95,60.41
2022-05-07 22:03:00,12.98,60.37
2022-05-07 22:02:00,13.00,60.33
2022-05-07 22:01:00,13.03,60.29
2022-05-07 22:00:00,13.06,60.25
2022-05-07 21:59:00,13.08,60.21
2022-05-07 21:58:00,13.08,60.29
2022-05-07 21:57:00,13.11,60.27
2022-05-07 21:56:00,13.14,60.25
2022-05-07 21:55:00,13.16,60.23
2022-05-07 21:54:00,13.19,60.21
2022-05-07 21:53:00,13.21,60.20
2022-05-07 21:52:00,13.24,60.18
2022-05-07 21:51:00,13.26,60.16
2022-05-07 21:50:00,13.29,60.14
2022-05-07 21:49:00,13.31,60.13
2022-05-07 21:48:00,13.36,60.18
2022-05-07 21:47:00,13.35,60.13
2022-05-07 21:46:00,13.35,60.09
2022-05-07 21:45:00,13.35,60.04
2022-05-07 21:44:00,13.35,60.00
2022-05-07 21:43:00,13.34,59.95
2022-05-07 21:42:00,13.34,59.91
2022-05-07 21:41:00,13.34,59.86
2022-05-07 21:40:00,13.34,59.82
2022-05-07 21:39:00,13.34,59.78
2022-05-07 21:38:00,13.35,59.77
2022-05-07 21:37:00,13.39,59.74
2022-05-07 21:36:00,13.43,59.71
2022-05-07 21:35:00,13.47,59.68
2022-05-07 21:34:00,13.51,59.65
2022-05-07 21:33:00,13.54,59.63
2022-05-07 21:32:00,13.58,59.60
2022-05-07 21:31:00,13.62,59.57
2022-05-07 21:30:00,13.66,59.54
2022-05-07 21:29:00,13.69,59.52
2022-05-07 21:28:00,13.64,59.59
2022-05-07 21:27:00,13.67,59.54
2022-05-07 21:26:00,13.69,59.50
2022-05-07 21:25:00,13.72,59.46
2022-05-07 21:24:00,13.74,59.42
2022-05-07 21:23:00,13.77,59.37
2022-05-07 21:22:00,13.79,59.33
2022-05-07 21:21:00,13.82,59.29
2022-05-07 21:20:00,13.84,59.25
2022-05-07 21:19:00,13.86,59.21
2022-05-07 21:18:00,13.84,59.23
2022-05-07 21:17:00,13.88,59.20
2022-05-07 21:16:00,13.92,59.17
2022-05-07 21:15:00,13.96,59.15
2022-05-07 21:14:00,14.00,59.12
2022-05-07 21:13:00,14.03,59.10
2022-05-07 21:12:00,14.07,59.07
2022-05-07 21:11:00,14.11,59.05
2022-05-07 21:10:00,14.15,59.02
2022-05-07 21:09:00,14.18,59.00
2022-05-07 21:08:00,14.11,59.03
2022-05-07 21:07:00,14.15,58.99
2022-05-07 21:06:00,14.18,58.96
2022-05-07 21:05:00,14.21,58.92
2022-05-07 21:04:00,14.24,58.89
2022-05-07 21:03:00,14.27,58.85
2022-05-07 21:02:00,14.30,58.82
2022-05-07 21:01:00,14.33,58.78
2022-05-07 21:00:00,14.36,58.75
2022-05-07 20:59:00,14.39,58.72
2022-05-07 20:58:00,14.33,58.78
2022-05-07 20:57:00,14.37,58.74
2022-05-07 20:56:00,14.41,58.71
2022-05-07 20:55:00,14.45,58.68
2022-05-07 20:54:00,14.49,58.65
2022-05-07 20:53:00,14.53,58.62
2022-05-07 20:52:00,14.57,58.59
2022-05-07 20:51:00,14.61,58.56
2022-05-07 20:50:00,14.65,58.53
2022-05-07 20:49:00,14.69,58.50
2022-05-07 20:48:00,14.61,58.59
2022-05-07 20:47:00,14.64,58.56
2022-05-07 20:46:00,14.67,58.53
2022-05-07 20:45:00,14.70,58.51
2022-05-07 20:44:00,14.73,58.48
2022-05-07 20:43:00,14.76,58.45
2022-05-07 20:42:00,14.79,58.43
2022-05-07 20:41:00,14.82,58.40
2022-05-07 20:40:00,14.85,58.37
2022-05-07 20:39:00,14.88,58.35
2022-05-07 20:38:00,14.83,58.39
2022-05-07 20:37:00,14.86,58.37
2022-05-07 20:36:00,14.89,58.35
2022-05-07 20:35:00,14.92,58.34
2022-05-07 20:34:00,14.95,58.32
2022-05-07 20:33:00,14.98,58.30
2022-05-07 20:32:00,15.01,58.29
2022-05-07 20:31:00,15.04,58.27
2022-05-07 20:30:00,15.07,58.25
2022-05-07 20:29:00,15.10,58.24
2022-05-07 20:28:00,15.12,58.29
2022-05-07 20:27:00,15.15,58.27
2022-05-07 20:26:00,15.18,58.25
2022-05-07 20:25:00,15.21,58.23
2022-05-07 20:24:00,15.24,58.21
2022-05-07 20:23:00,15.27,58.19
2022-05-07 20:22:00,15.30,58.17
2022-05-07 20:21:00,15.33,58.15
2022-05-07 20:20:00,15.36,58.13
2022-05-07 20:19:00,15.38,58.12
2022-05-07 20:18:00,15.40,58.11
2022-05-07 20:17:00,15.44,58.08
2022-05-07 20:16:00,15.48,58.06
2022-05-07 20:15:00,15.52,58.04
2022-05-07 20:14:00,15.56,58.01
2022-05-07 20:13:00,15.60,57.99
2022-05-07 20:12:00,15.64,57.97
2022-05-07 20:11:00,15.68,57.94
2022-05-07 20:10:00,15.72,57.92
2022-05-07 20:09:00,15.75,57.90
2022-05-07 20:08:00,15.71,57.93
2022-05-07 20:07:00,15.74,57.90
2022-05-07 20:06:00,15.77,57.87
2022-05-07 20:05:00,15.80,57.85
2022-05-07 20:04:00,15.83,57.82
2022-05-07 20:03:00,15.86,57.80
2022-05-07 20:02:00,15.89,57.77
2022-05-07 20:01:00,15.92,57.75
2022-05-07 20:00:00,15.95,57.72
2022-05-07 19:59:00,15.97,57.70
2022-05-07 19:58:00,15.90,57.74
2022-05-07 19:57:00,15.94,57.72
2022-05-07 19:56:00,15.97,57.70
2022-05-07 19:55:00,16.00,57.69
2022-05-07 19:54:00,16.03,57.67
2022-05-07 19:53:00,16.06,57.66
2022-05-07 19:52:00,16.09,57.64
2022-05-07 19:51:00,16.12,57.63
2022-05-07 19:50:00,16.15,57.61
2022-05-07 19:49:00,16.18,57.60
2022-05-07 19:48:00,16.18,57.68
2022-05-07 19:47:00,16.21,57.67
2022-05-07 19:46:00,16.23,57.66
2022-05-07 19:45:00,16.25,57.65
2022-05-07 19:44:00,16.27,57.64
2022-05-07 19:43:00,16.30,57.63
2022-05-07 19:42:00,16.32,57.62
2022-05-07 19:41:00,16.34,57.61
2022-05-07 19:40:00,16.36,57.60
2022-05-07 19:39:00,16.38,57.60
2022-05-07 19:38:00,16.30,57.69
2022-05-07 19:37:00,16.34,57.68
2022-05-07 19:36:00,16.37,57.67
2022-05-07 19:35:00,16.40,57.66
2022-05-07 19:34:00,16.44,57.65
2022-05-07 19:33:00,16.47,57.64
2022-05-07 19:32:00,16.50,57.63
2022-05-07 19:31:00,16.54,57.62
2022-05-07 19:30:00,16.57,57.61
2022-05-07 19:29:00,16.60,57.60
2022-05-07 19:28:00,16.60,57.65
2022-05-07 19:27:00,16.62,57.64
2022-05-07 19:26:00,16.64,57.63
2022-05-07 19:25:00,16.65,57.63
2022-05-07 19:24:00,16.67,57.62
2022-05-07 19:23:00,16.69,57.62
2022-05-07 19:22:00,16.70,57.61
2022-05-07 19:21:00,16.72,57.61
2022-05-07 19:20:00,16.74,57.60
2022-05-07 19:19:00,16.75,57.60
2022-05-07 19:18:00,16.72,57.69
2022-05-07 19:17:00,16.74,57.68
2022-05-07 19:16:00,16.76,57.67
2022-05-07 19:15:00,16.77,57.66
2022-05-07 19:14:00,16.79,57.65
2022-05-07 19:13:00,16.81,57.65
2022-05-07 19:12:00,16.82,57.64
2022-05-07 19:11:00,16.84,57.63
2022-05-07 19:10:00,16.86,57.62
2022-05-07 19:09:00,16.87,57.62
2022-05-07 19:08:00,16.90,57.67
2022-05-07 19:07:00,16.92,57.69
2022-05-07 19:06:00,16.94,57.70
2022-05-07 19:05:00,16.96,57.71
2022-05-07 19:04:00,16.98,57.73
2022-05-07 19:03:00,17.00,57.74
2022-05-07 19:02:00,17.02,57.75
2022-05-07 19:01:00,17.04,57.77
2022-05-07 19:00:00,17.06,57.78
2022-05-07 18:59:00,17.07,57.79
2022-05-07 18:58:00,17.00,57.79
2022-05-07 18:57:00,17.02,57.78
2022-05-07 18:56:00,17.04,57.77
2022-05-07 18:55:00,17.06,57.76
2022-05-07 18:54:00,17.08,57.75
2022-05-07 18:53:00,17.10,57.74
2022-05-07 18:52:00,17.12,57.73
2022-05-07 18:51:00,17.14,57.72
2022-05-07 18:50:00,17.16,57.71
2022-05-07 18:49:00,17.18,57.70
2022-05-07 18:48:00,17.25,58.03
2022-05-07 18:47:00,17.27,57.98
2022-05-07 18:46:00,17.28,57.94
2022-05-07 18:45:00,17.30,57.90
2022-05-07 18:44:00,17.31,57.86
2022-05-07 18:43:00,17.33,57.81
2022-05-07 18:42:00,17.34,57.77
2022-05-07 18:41:00,17.36,57.73
2022-05-07 18:40:00,17.37,57.69
2022-05-07 18:39:00,17.38,57.65
2022-05-07 18:38:00,17.40,57.47
2022-05-07 18:37:00,17.46,57.39
2022-05-07 18:36:00,17.51,57.32
2022-05-07 18:35:00,17.57,57.24
2022-05-07 18:34:00,17.62,57.17
2022-05-07 18:33:00,17.68,57.09
2022-05-07 18:32:00,17.73,57.02
2022-05-07 18:31:00,17.79,56.94
2022-05-07 18:30:00,17.84,56.87
2022-05-07 18:29:00,17.89,56.80
2022-05-07 18:28:00,17.86,56.76
2022-05-07 18:27:00,17.91,56.70
2022-05-07 18:26:00,17.95,56.65
2022-05-07 18:25:00,17.99,56.60
2022-05-07 18:24:00,18.04,56.55
2022-05-07 18:23:00,18.08,56.50
2022-05-07 18:22:00,18.12,56.45
2022-05-07 18:21:00,18.17,56.40
2022-05-07 18:20:00,18.21,56.35
2022-05-07 18:19:00,18.25,56.30
2022-05-07 18:18:00,18.33,56.39
2022-05-07 18:17:00,18.40,56.38
2022-05-07 18:16:00,18.46,56.37
2022-05-07 18:15:00,18.52,56.36
2022-05-07 18:14:00,18.58,56.35
2022-05-07 18:13:00,18.65,56.34
2022-05-07 18:12:00,18.71,56.33
2022-05-07 18:11:00,18.77,56.32
2022-05-07 18:10:00,18.83,56.31
2022-05-07 18:09:00,18.89,56.30
2022-05-07 18:08:00,18.83,56.21
2022-05-07 18:07:00,18.90,56.25
2022-05-07 18:06:00,18.96,56.29
2022-05-07 18:05:00,19.02,56.33
2022-05-07 18:04:00,19.08,56.37
2022-05-07 18:03:00,19.14,56.41
2022-05-07 18:02:00,19.20,56.45
2022-05-07 18:01:00,19.26,56.49
2022-05-07 18:00:00,19.32,56.53
2022-05-07 17:59:00,19.38,56.57
2022-05-07 17:58:00,19.35,56.51
2022-05-07 17:57:00,19.39,56.66
2022-05-07 17:56:00,19.42,56.80
2022-05-07 17:55:00,19.45,56.94
2022-05-07 17:54:00,19.49,57.08
2022-05-07 17:53:00,19.52,57.22
2022-05-07 17:52:00,19.55,57.36
2022-05-07 17:51:00,19.59,57.50
2022-05-07 17:50:00,19.62,57.64
2022-05-07 17:49:00,19.65,57.78
2022-05-07 17:48:00,19.60,57.72
2022-05-07 17:47:00,19.61,57.78
2022-05-07 17:46:00,19.62,57.83
2022-05-07 17:45:00,19.62,57.88
2022-05-07 17:44:00,19.63,57.93
2022-05-07 17:43:00,19.63,57.99
2022-05-07 17:42:00,19.64,58.04
2022-05-07 17:41:00,19.64,58.09
2022-05-07 17:40:00,19.65,58.14
2022-05-07 17:39:00,19.65,58.19
2022-05-07 17:38:00,19.69,58.18
2022-05-07 17:37:00,19.68,58.13
2022-05-07 17:36:00,19.67,58.09
2022-05-07 17:35:00,19.66,58.05
2022-05-07 17:34:00,19.65,58.01
2022-05-07 17:33:00,19.64,57.96
2022-05-07 17:32:00,19.63,57.92
2022-05-07 17:31:00,19.62,57.88
2022-05-07 17:30:00,19.61,57.84
2022-05-07 17:29:00,19.60,57.80
2022-05-07 17:28:00,19.73,57.89
2022-05-07 17:27:00,19.71,57.88
2022-05-07 17:26:00,19.70,57.87
2022-05-07 17:25:00,19.68,57.86
2022-05-07 17:24:00,19.67,57.85
2022-05-07 17:23:00,19.65,57.84
2022-05-07 17:22:00,19.64,57.83
2022-05-07 17:21:00,19.62,57.82
2022-05-07 17:20:00,19.61,57.81
